"primer_apellido","segundo_apellido","primer_nombre","segundo_nombre","id_politico","partido","fecha_inicio","fecha_fin","legislatura","cargo","status","circunscripcion","sexo","fuente","fecha_nac","fecha_inicio_l","fecha_fin_l","fecha_intermedia","ed_asumir_1","ed_asumir","edad_asumir","legislaturas_agrupadas"
"DUCHE",NA,"GABRIEL",NA,2800,"Frente Amplio",2010-03-01,NA,47,"Concejal","Titular","Treinta y Tres Vergara",1,NA,1963-08-11,2010-02-15,2015-02-14,2012-08-15 12:00:00,NA,46,46,"1985-2020"
"DUCHE",NA,"GABRIEL",NA,2800,"Frente Amplio",2015-03-01,NA,48,"Concejal","Titular","Treinta y Tres Vergara",1,NA,1963-08-11,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,51,51,"1985-2020"
"DUCUING",NA,"MIRTA",NA,3314,"Partido Intransigente",2004-10-31,2004-10-31,45,"Candidato Vicepresidente",NA,NA,0,NA,1943-08-26,2000-02-15,2005-02-14,2002-08-16,NA,61,61,"1985-2020"
"DUFORT","Y ALVAREZ","ANACLETO",NA,474,"Partido Colorado",1902-02-15,NA,21,"Diputado","Titular","Montevideo",1,NA,NA,1902-02-08,1905-02-06,1903-08-09,NA,NA,NA,"1902-1933"
"DUFORT","Y ALVAREZ","ANACLETO",NA,474,"Partido Colorado",NA,1904-03-10,21,"Senador","Titular","Soriano",1,NA,NA,1902-02-08,1905-02-06,1903-08-09,NA,NA,NA,"1902-1933"
"DUFOUR",NA,"ANGEL","L.",475,"Partido Nacional",1917-02-15,1920-02-14,26,"Diputado","Titular","Soriano",1,NA,NA,1917-02-01,1920-02-14,1918-08-09,NA,NA,NA,"1902-1933"
"DUFOUR",NA,"ANGEL","L.",475,"Partido Nacional",1920-02-15,1923-02-14,27,"Diputado","Titular","Soriano",1,NA,NA,1920-02-09,1923-02-14,1921-08-12 12:00:00,NA,NA,NA,"1902-1933"
"DUFOUR",NA,"ROGELIO","C.",476,"Partido Colorado",1923-02-15,1926-02-14,28,"Diputado","Titular","Soriano",1,NA,1882-06-01,1923-02-01,1926-02-12,1924-08-07 12:00:00,NA,40,40,"1902-1933"
"DUFOUR",NA,"ROGELIO","C.",476,"Partido Colorado",NA,1929-02-14,29,"Diputado","Titular","Soriano",1,NA,1882-06-01,1926-02-09,1929-01-28,1927-08-05,45,NA,45,"1902-1933"
"DUFOUR",NA,"ROGELIO","C.",476,"Partido Colorado",1929-03-04,1929-03-07,30,"Diputado","Suplente","Colonia",1,NA,1882-06-01,1929-02-01,1932-01-29,1930-08-01,NA,46,46,"1902-1933"
"DUFOUR",NA,"ROGELIO","C.",476,"Partido Colorado",1929-03-08,1932-02-14,30,"Diputado","Suplente","Montevideo",1,NA,1882-06-01,1929-02-01,1932-01-29,1930-08-01,NA,46,46,"1902-1933"
"DUFOUR",NA,"ROGELIO","C.",476,"Partido Colorado",1932-02-15,1933-03-31,31,"Diputado","Titular","Colonia",1,2,1882-06-01,1932-02-09,1933-03-31,1932-09-04,NA,49,49,"1902-1933"
"DUHAGON",NA,"BAUTISTA",NA,477,"Partido Colorado",1959-02-15,1963-02-14,38,"Diputado","Titular","Montevideo",1,NA,1905-06-24,1959-02-15,1963-02-14,1961-02-14,NA,53,53,"1934-1973"
"DUHAGON",NA,"BAUTISTA",NA,477,"Partido Colorado",1963-02-15,1967-02-14,39,"Diputado","Titular","Montevideo",1,NA,1905-06-24,1963-02-15,1967-02-14,1965-02-14,NA,57,57,"1934-1973"
"DUPETIT","IBARRA","ALFREDO",NA,478,"Partido Colorado",1943-02-15,1951-02-14,35,"Diputado","Titular","Colonia",1,NA,NA,1947-02-13,1951-02-12,1949-02-12,NA,NA,NA,"1934-1973"
"DUPETIT","IBARRA","ALFREDO",NA,478,"Partido Colorado",1951-02-15,1952-03-10,36,"Diputado","Titular","Colonia",1,NA,NA,1951-02-15,1955-02-14,1953-02-14,NA,NA,NA,"1934-1973"
"DUPONT","AGUIAR","MARIO",NA,479,"Partido Colorado",1934-05-18,1938-05-24,32,"Diputado","Titular","Montevideo",1,NA,1891-11-26,1934-05-18,1938-05-16,1936-05-16 12:00:00,NA,42,42,"1934-1973"
"DUPONT","PONCE DE LEON","ISMAEL",NA,480,"Partido Nacional",1963-11-14,1963-12-18,39,"Diputado","Suplente","Montevideo",1,NA,1923-02-13,1963-02-15,1967-02-14,1965-02-14,NA,40,40,"1934-1973"
"DUPONT","PONCE DE LEON","ISMAEL",NA,480,"Partido Nacional",1967-06-07,1967-07-07,40,"Diputado","Suplente","Montevideo",1,NA,1923-02-13,1967-02-15,1972-02-14,1969-08-15 12:00:00,NA,44,44,"1934-1973"
"DUPRAT",NA,"PEDRO",NA,481,"Partido Nacional",1938-05-25,1942-02-21,33,"Diputado","Titular","Montevideo",1,NA,1882-01-04,1938-05-24,1942-02-21,1940-04-07 12:00:00,NA,56,56,"1934-1973"
"DUQUE",NA,"HEBER",NA,1730,"Partido Colorado",NA,NA,45,"Diputado","Suplente","Canelones",1,NA,1955-01-26,2000-02-15,2005-02-14,2002-08-16,47,NA,47,"1985-2020"
"DURAN",NA,"JACINTO","D.",482,"Partido Nacional",1908-02-15,1911-02-14,23,"Diputado","Titular","Rivera",1,NA,NA,1908-02-08,1911-01-23,1909-08-01,NA,NA,NA,"1902-1933"
"DURAN",NA,"JACINTO","D.",482,"Partido Nacional",1919-03-28,1920-01-11,26,"Diputado","Suplente","San Jose",1,NA,NA,1917-02-01,1920-02-14,1918-08-09,NA,NA,NA,"1902-1933"
"DURAN",NA,"JACINTO","D.",482,"Partido Nacional",1920-01-12,1920-02-14,26,"Diputado","Suplente","Paysandu",1,NA,NA,1917-02-01,1920-02-14,1918-08-09,NA,NA,NA,"1902-1933"
"DURAN",NA,"JACINTO","D.",482,"Partido Nacional",1926-02-15,1929-02-14,29,"Diputado","Titular","Canelones",1,NA,NA,1926-02-09,1929-01-28,1927-08-05,NA,NA,NA,"1902-1933"
"DURAN","MATTOS","JORGE",NA,483,"Frente Amplio",1972-02-15,1973-06-27,41,"Diputado","Titular","Montevideo",1,2,1924-06-01,1972-02-15,1973-06-27,1972-10-21,NA,47,47,"1934-1973"
"DURAN","RUBIO","ANTONIO","M.",1731,"Partido Nacional Independiente",NA,NA,34,"Diputado","Suplente","Paysandu",1,NA,NA,1943-02-04,1947-02-10,1945-02-06 12:00:00,NA,NA,NA,"1934-1973"
"DURAN","RUBIO","ANTONIO","M.",1731,"Partido Nacional Independiente",NA,NA,35,"Diputado","Suplente","Paysandu",1,NA,NA,1947-02-13,1951-02-12,1949-02-12,NA,NA,NA,"1934-1973"
"DURAN","RUBIO","ANTONIO","M.",1731,"Partido Nacional",NA,NA,38,"Diputado","Suplente","Paysandu",1,NA,NA,1959-02-15,1963-02-14,1961-02-14,NA,NA,NA,"1934-1973"
"DURAN","RUBIO","ANTONIO","M.",1731,"Partido Nacional",NA,NA,39,"Diputado","Titular","Paysandu",1,NA,NA,1963-02-15,1967-02-14,1965-02-14,NA,NA,NA,"1934-1973"
"DURAN","RUBIO","MARIO",NA,1732,"Partido Nacional",NA,NA,40,"Senador","Suplente",NA,1,NA,NA,1967-02-15,1972-02-14,1969-08-15 12:00:00,NA,NA,NA,"1934-1973"
"DURAN",NA,"MARY",NA,2793,"Partido Nacional",2015-03-01,NA,48,"Concejal","Titular","Canelones Toledo",0,NA,1954-07-30,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,60,60,"1985-2020"
"DURAN","Y VEIGA","NICOLAS",NA,3379,"Partido Nacional",1962-11-25,1962-11-25,38,"Candidato Consejo Nacional de Gobierno",NA,NA,1,NA,NA,1959-02-15,1963-02-14,1961-02-14,NA,NA,NA,"1934-1973"
"DUTRA",NA,"NANCY",NA,2778,"Partido Colorado",2010-03-01,NA,47,"Concejal","Titular","Maldonado Aiguá",0,NA,NA,2010-02-15,2015-02-14,2012-08-15 12:00:00,NA,NA,NA,"1985-2020"
"DUTRA",NA,"BOLIVAR",NA,2982,"Frente Amplio",2015-03-01,NA,48,"Concejal","Titular","Montevideo G",1,NA,1955-01-15,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,60,60,"1985-2020"
"DUTRA",NA,"AMELIA",NA,3172,"Frente Amplio",2015-03-01,NA,48,"Concejal","Titular","Salto Mataojo",1,NA,NA,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,NA,NA,"1985-2020"
"D´ANDREA",NA,"LEANDRO",NA,2745,"Frente Amplio",2010-03-01,NA,47,"Alcalde","Titular","Canelones Suárez",1,NA,1949-11-18,2010-02-15,2015-02-14,2012-08-15 12:00:00,NA,60,60,"1985-2020"
"D´ANDREA",NA,"LEANDRO",NA,2745,"Frente Amplio",2015-03-01,NA,48,"Concejal","Titular","Canelones Suárez",1,NA,1949-11-18,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,65,65,"1985-2020"
"EASTON",NA,"NELSON",NA,3411,"Partido Federal",1962-11-25,1962-11-25,38,"Candidato Consejo Nacional de Gobierno",NA,NA,1,NA,NA,1959-02-15,1963-02-14,1961-02-14,NA,NA,NA,"1934-1973"
"ECCHER",NA,"GIORDANO","B.",2465,"Partido Colorado",1947-03-01,1947-12-03,35,"Ministro Interior","Titular",NA,1,NA,NA,1947-02-13,1951-02-12,1949-02-12,NA,NA,NA,"1934-1973"
"ECCHER",NA,"GIORDANO",NA,2465,"Partido Colorado",1926-10-02,1932-02-23,29,"Consejero Departamental","Titular","Cerro Largo",1,NA,NA,1926-02-09,1929-01-28,1927-08-05,NA,NA,NA,"1902-1933"
"ECCHER",NA,"GIORDANO","B.",2465,"Partido Colorado",1932-02-23,1933-03-31,31,"Consejero Departamental","Titular","Cerro Largo",1,NA,NA,1932-02-09,1933-03-31,1932-09-04,NA,NA,NA,"1902-1933"
"ECCHER",NA,"GIORDANO",NA,2465,"Partido Colorado",1943-02-15,1947-02-14,34,"Intendente","Titular","Cerro Largo",1,NA,NA,1943-02-04,1947-02-10,1945-02-06 12:00:00,NA,NA,NA,"1934-1973"
"ECHANDE",NA,"LUZ",NA,2928,"Partido Nacional",2010-03-01,NA,47,"Alcalde","Titular","Flores Ismael Cortinas",0,NA,1962-03-21,2010-02-15,2015-02-14,2012-08-15 12:00:00,NA,47,47,"1985-2020"
"ECHANDE",NA,"LUZ",NA,2928,"Partido Nacional",2015-03-01,NA,48,"Alcalde","Titular","Flores Ismael Cortinas",0,NA,1962-03-21,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,52,52,"1985-2020"
"ECHAVARRIA",NA,"ALEJANDRO",NA,2765,"Partido Nacional",2010-03-01,NA,47,"Concejal","Titular","Maldonado Pan de Azúcar",1,NA,1965-11-23,2010-02-15,2015-02-14,2012-08-15 12:00:00,NA,44,44,"1985-2020"
"ECHAZARRETA",NA,"PEDRO","J.",3630,"Partido Colorado",1955-02-15,1959-02-14,37,"Presidente del Concejo Departamental","Titular","Soriano",1,NA,NA,1955-02-15,1959-02-03,1957-02-08 12:00:00,NA,NA,NA,"1934-1973"
"ECHEGOYEN",NA,"MARTIN",NA,2457,"Partido Nacional",1935-03-19,1936-09-28,32,"Ministro Instruccion Publica y Prevision Social","Titular",NA,1,NA,1891-04-03,1934-05-18,1938-05-16,1936-05-16 12:00:00,NA,43,43,"1934-1973"
"ECHEGOYEN",NA,"MARTIN",NA,2457,"Partido Nacional",1936-09-28,1938-06-19,32,"Ministro Obras Publicas","Titular",NA,1,NA,1891-04-03,1934-05-18,1938-05-16,1936-05-16 12:00:00,NA,45,45,"1934-1973"
"ECHENIQUE",NA,"JUAN","B.",484,"Partido Nacional",1932-01-08,1932-02-14,30,"Diputado","Titular","Soriano",1,NA,NA,1929-02-01,1932-01-29,1930-08-01,NA,NA,NA,"1902-1933"
"ECHENIQUE",NA,"JUAN","B.",484,"Partido Nacional",1932-02-15,1933-03-31,31,"Diputado","Suplente","Soriano",1,NA,NA,1932-02-09,1933-03-31,1932-09-04,NA,NA,NA,"1902-1933"
"ECHENIQUE",NA,"JUAN","B.",484,"Partido Nacional",1934-06-07,1936-02-10,32,"Diputado","Suplente","Soriano",1,NA,NA,1934-05-18,1938-05-16,1936-05-16 12:00:00,NA,NA,NA,"1934-1973"
"ECHENIQUE",NA,"GRACIELA",NA,2806,"Partido Nacional",2010-03-01,NA,47,"Alcalde","Titular","Cerro Largo Fraile Muerto",0,NA,1955-12-24,2010-02-15,2015-02-14,2012-08-15 12:00:00,NA,54,54,"1985-2020"
"ECHENIQUE",NA,"NORMA",NA,3020,"Frente Amplio",2015-03-01,NA,48,"Concejal","Titular","Canelones Colonia Nicolich",0,NA,1954-07-22,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,60,60,"1985-2020"
"ECHENIQUE",NA,"GRACIELA",NA,2806,"Partido Nacional",2015-03-01,NA,48,"Alcalde","Titular","Cerro Largo Fraile Muerto",0,NA,1955-12-24,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,59,59,"1985-2020"
"ECHEVARRIA",NA,"OSCAR",NA,1733,"Frente Amplio",NA,NA,45,"Diputado","Suplente","Cerro Largo",1,NA,NA,2000-02-15,2005-02-14,2002-08-16,NA,NA,NA,"1985-2020"
"ECHEVARRITO",NA,"JUAN","MARIA",485,"Partido Colorado",1902-02-15,1905-02-14,21,"Diputado","Titular","Durazno",1,NA,NA,1902-02-08,1905-02-06,1903-08-09,NA,NA,NA,"1902-1933"
"ECHEVERRI",NA,"GUILLERMO",NA,486,"Partido Nacional",1932-02-15,1933-03-31,31,"Diputado","Titular","Montevideo",1,NA,NA,1932-02-09,1933-03-31,1932-09-04,NA,NA,NA,"1902-1933"
"ECHEVERRI",NA,"GUILLERMO",NA,486,"Partido Nacional",1934-05-18,1938-05-24,32,"Diputado","Titular","Montevideo",1,NA,NA,1934-05-18,1938-05-16,1936-05-16 12:00:00,NA,NA,NA,"1934-1973"
"ECHEVERRI",NA,"GUILLERMO",NA,486,"Partido Nacional",1938-05-25,NA,33,"Diputado","Titular","Montevideo",1,NA,NA,1938-05-24,1942-02-21,1940-04-07 12:00:00,NA,NA,NA,"1934-1973"
"ECHEVERRIA",NA,"SOLIS",NA,2292,"Cabildo Abierto",2020-02-15,NA,49,"Diputado","Titular","Tacuarembó",1,NA,NA,2020-02-15,2025-02-14,2022-08-16,NA,NA,NA,"1985-2020"
"ECHEVERRIA",NA,"DIEGO",NA,2411,"Partido Nacional",2020-02-15,NA,49,"Diputado","Titular","Maldonado",1,NA,NA,2020-02-15,2025-02-14,2022-08-16,NA,NA,NA,"1985-2020"
"ECHEVERRIA","LEUNDA","JORGE",NA,2506,"Partido Colorado",1972-03-01,1973-02-09,41,"Ministro Industria y Energia","Titular",NA,1,NA,1926-11-28,1972-02-15,1973-06-27,1972-10-21,NA,45,45,"1934-1973"
"ECHEVERRIGARAY",NA,"PEDRO",NA,1734,"Partido Nacional",NA,NA,40,"Diputado","Suplente","Montevideo",1,NA,NA,1967-02-15,1972-02-14,1969-08-15 12:00:00,NA,NA,NA,"1934-1973"
"EDELMAN",NA,"JAIME",NA,2608,"Partido Colorado",2010-03-01,NA,47,"Concejal","Titular","Montevideo CH",1,NA,1929-09-03,2010-02-15,2015-02-14,2012-08-15 12:00:00,NA,80,80,"1985-2020"
"EDUARDO","LUCAS","JOSE",NA,3127,"Partido Nacional",2015-03-01,NA,48,"Alcalde","Titular","Cerro Largo Arévalo",1,NA,1969-12-26,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,45,45,"1985-2020"
"EGUILUZ",NA,"MARIA","CECILIA",2389,"Partido Colorado",2010-02-15,NA,47,"Diputado","Titular","Salto",0,NA,1974-08-29,2010-02-15,2015-02-14,2012-08-15 12:00:00,NA,35,35,"1985-2020"
"EGUILUZ",NA,"MARIA","CECILIA",2389,"Partido Colorado",2015-02-15,NA,48,"Senador","Titular",NA,0,NA,1974-08-29,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,40,40,"1985-2020"
"EHRLICH",NA,"RICARDO",NA,2563,"Frente Amplio",2010-03-01,2015-02-28,47,"Ministro Educacion y Cultura","Titular",NA,1,NA,1948-11-04,2010-02-15,2015-02-14,2012-08-15 12:00:00,NA,61,61,"1985-2020"
"EHRLICH",NA,"RICARDO",NA,2563,"Frente Amplio",2005-07-07,2010-02-26,46,"Intendente","Titular","Montevideo",1,NA,1948-11-04,2005-02-15,2010-02-14,2007-08-16 12:00:00,NA,56,56,"1985-2020"
"ELENA",NA,"ESTEBAN",NA,1735,"Partido Colorado",NA,NA,33,"Senador","Titular",NA,1,NA,1982-11-11,1938-05-24,1942-02-21,1940-04-07 12:00:00,NA,NA,NA,"1934-1973"
"ELENA",NA,"ESTEBAN",NA,1735,"Partido Colorado",1938-06-19,1940-12-16,33,"Ministro Ganaderia y Agricultura","Titular",NA,1,NA,NA,1938-05-24,1942-02-21,1940-04-07 12:00:00,NA,NA,NA,"1934-1973"
"ELHORDOY",NA,"MIGUEL","A.",3663,"Partido Nacional",1959-02-15,1963-02-14,38,"Presidente del Concejo Departamental","Titular","Rio Negro",1,NA,1918-01-08,1959-02-15,1963-02-14,1961-02-14,NA,41,41,"1934-1973"
"ELICHIRIGOITY",NA,"FERNANDO",NA,487,"Partido Colorado",1955-03-02,1959-02-14,37,"Diputado","Titular","Montevideo",1,1,1922-06-01,1955-02-15,1959-02-03,1957-02-08 12:00:00,NA,32,32,"1934-1973"
"ELICHIRIGOITY",NA,"FERNANDO",NA,487,"Partido Colorado",1959-02-15,1963-02-14,38,"Diputado","Titular","Montevideo",1,1,1922-06-01,1959-02-15,1963-02-14,1961-02-14,NA,36,36,"1934-1973"
"ELICHIRIGOITY",NA,"FERNANDO",NA,487,"Partido Colorado",1963-02-15,1967-02-14,39,"Diputado","Titular","Montevideo",1,1,1922-06-01,1963-02-15,1967-02-14,1965-02-14,NA,40,40,"1934-1973"
"ELICHIRIGOITY",NA,"FERNANDO",NA,487,"Partido Colorado",1967-02-15,1972-02-14,40,"Diputado","Titular","Montevideo",1,1,1922-06-01,1967-02-15,1972-02-14,1969-08-15 12:00:00,NA,44,44,"1934-1973"
"ELICHIRIGOITY",NA,"FERNANDO",NA,487,"Partido Colorado",1972-02-15,1973-06-27,41,"Diputado","Titular","Montevideo",1,1,1922-06-01,1972-02-15,1973-06-27,1972-10-21,NA,49,49,"1934-1973"
"ELISBURU",NA,"LUIS","OMAR",1736,"Frente Amplio",NA,NA,45,"Diputado","Suplente","Soriano",1,NA,1935-05-05,2000-02-15,2005-02-14,2002-08-16,67,NA,67,"1985-2020"
"ELIZALDE",NA,"JORGE","LUIS",488,"Partido Colorado",1958-03-15,1959-02-14,37,"Diputado","Suplente","Tacuarembo",1,NA,NA,1955-02-15,1959-02-03,1957-02-08 12:00:00,NA,NA,NA,"1934-1973"
"ELIZALDE",NA,"VICTOR",NA,3650,"Partido Nacional",1959-02-15,1963-02-14,38,"Concejal Departamental","Titular","Flores",1,NA,NA,1959-02-15,1963-02-14,1961-02-14,NA,NA,NA,"1934-1973"
"ELIZALDE",NA,"VICTOR",NA,3650,"Partido Nacional",1963-02-15,1967-02-14,39,"Concejal Departamental","Titular","Flores",1,NA,NA,1963-02-15,1967-02-14,1965-02-14,NA,NA,NA,"1934-1973"
"ELIZALDE",NA,"JORGE","LUIS",488,"Partido Colorado",1985-11-06,1988-02-04,42,"Intendente","Suplente","Montevideo",1,NA,NA,1985-02-15,1990-02-14,1987-08-16 12:00:00,NA,NA,NA,"1985-2020"
"ELIZEIRE",NA,"JUAN","CARLOS",489,"Partido Colorado",NA,1972-11-30,41,"Diputado","Suplente","Montevideo",1,NA,1914-01-13,1972-02-15,1973-06-27,1972-10-21,58,NA,58,"1934-1973"
"ELIZEIRE",NA,"SEBASTIAN",NA,490,"Partido Democrata Cristiano",1967-02-15,1972-02-14,40,"Diputado","Titular","Paysandu",1,NA,1916-12-30,1967-02-15,1972-02-14,1969-08-15 12:00:00,NA,50,50,"1934-1973"
"ELIZEIRE",NA,"SEBASTIAN",NA,490,"Frente Amplio",1972-02-15,1973-06-27,41,"Diputado","Titular","Paysandu",1,NA,1916-12-30,1972-02-15,1973-06-27,1972-10-21,NA,55,55,"1934-1973"
"ELSO","GONI","WILSON",NA,2525,"Partido Nacional",1990-03-01,1993-03-12,43,"Ministro Transporte y Obras Publicas","Titular",NA,1,NA,1938-07-16,1990-02-15,1995-02-14,1992-08-15 12:00:00,NA,51,51,"1985-2020"
"ELSO","GOÑI","WILSON",NA,2525,"Partido Nacional",1985-02-15,1990-02-14,42,"Intendente","Titular","Treinta y Tres",1,NA,1938-07-16,1985-02-15,1990-02-14,1987-08-16 12:00:00,NA,46,46,"1985-2020"
"ELSO","GOÑI","WILSON",NA,2525,"Partido Nacional",NA,NA,45,"Intendente","Titular","Treinta y Tres",1,NA,1938-07-16,2000-02-15,2005-02-14,2002-08-16,64,NA,64,"1985-2020"
"ENCISO",NA,"VENTURA",NA,491,"Partido Colorado",1902-02-15,1905-02-14,21,"Diputado","Titular","Florida",1,NA,NA,1902-02-08,1905-02-06,1903-08-09,NA,NA,NA,"1902-1933"
"ENCISO",NA,"VENTURA",NA,491,"Partido Colorado",1905-02-15,1908-02-14,22,"Diputado","Titular","Florida",1,NA,NA,1905-03-09,1908-01-13,1906-08-11,NA,NA,NA,"1902-1933"
"ENCISO",NA,"VENTURA",NA,491,"Partido Colorado",1908-02-15,1909-02-13,23,"Diputado","Titular","Florida",1,NA,NA,1908-02-08,1911-01-23,1909-08-01,NA,NA,NA,"1902-1933"
"ENCISO",NA,"VENTURA",NA,491,"Partido Colorado",1909-02-15,1911-01-23,23,"Senador","Titular","Florida",1,NA,NA,1908-02-08,1911-01-23,1909-08-01,NA,NA,NA,"1902-1933"
"ENCISO",NA,"VENTURA",NA,491,"Partido Colorado",1911-02-09,1914-02-09,24,"Senador","Titular","Florida",1,NA,NA,1911-02-09,1914-02-09,1912-08-10,NA,NA,NA,"1902-1933"
"ENCISO",NA,"VENTURA",NA,491,"Partido Colorado",1914-02-09,1915-02-09,25,"Senador","Titular","Florida",1,NA,NA,1914-02-09,1917-01-02,1915-07-23,NA,NA,NA,"1902-1933"
"ENCISO",NA,"VENTURA",NA,491,"Partido Colorado",1915-02-20,1917-02-14,25,"Diputado","Suplente","Florida",1,NA,NA,1914-02-09,1917-01-02,1915-07-23,NA,NA,NA,"1902-1933"
"ENCISO",NA,"VENTURA",NA,491,"Partido Colorado",1917-02-18,1920-02-14,26,"Diputado","Titular","Montevideo",1,NA,NA,1917-02-01,1920-02-14,1918-08-09,NA,NA,NA,"1902-1933"
"ENTENZA",NA,"JOSE",NA,3499,"Partido Nacional",1926-10-02,1932-02-23,29,"Consejero Departamental","Titular","Cerro Largo",1,NA,NA,1926-02-09,1929-01-28,1927-08-05,NA,NA,NA,"1902-1933"
"ERRAMUSPE",NA,"ALVARO",NA,1737,"Nuevo Espacio",NA,NA,45,"Diputado","Suplente","Montevideo",1,NA,1968-10-10,2000-02-15,2005-02-14,2002-08-16,33,NA,33,"1985-2020"
"ESCAJAL",NA,"RUBEN",NA,493,"Partido Nacional",1985-02-15,1990-02-14,42,"Diputado","Titular","Artigas",1,NA,1938-01-14,1985-02-15,1990-02-14,1987-08-16 12:00:00,NA,47,47,"1985-2020"
"ESCANELLAS",NA,"ANTONIO",NA,1738,"Partido Colorado",NA,NA,43,"Diputado","Suplente","Salto",1,NA,1950-01-02,1990-02-15,1995-02-14,1992-08-15 12:00:00,42,NA,42,"1985-2020"
"ESCARDO",NA,"ALEJANDRO",NA,1739,"Partido Colorado",NA,NA,42,"Diputado","Suplente","Montevideo",1,NA,1939-08-11,1985-02-15,1990-02-14,1987-08-16 12:00:00,48,NA,48,"1985-2020"
"ESCAYOLA",NA,"JUAN",NA,3515,"Partido Nacional",1926-10-02,1932-02-23,29,"Consejero Departamental","Titular","Paysandu",1,NA,1871-12-05,1926-02-09,1929-01-28,1927-08-05,NA,54,54,"1902-1933"
"ESCAYOLA",NA,"JUAN",NA,3515,"Partido Nacional",1932-02-23,1933-03-31,31,"Consejero Departamental","Titular","Paysandu",1,NA,1871-12-05,1932-02-09,1933-03-31,1932-09-04,NA,60,60,"1902-1933"
"ESCUDER",NA,"FRANCISCO",NA,494,"Partido Nacional",1924-02-06,1926-02-14,28,"Diputado","Suplente","Tacuarembo",1,NA,NA,1923-02-01,1926-02-12,1924-08-07 12:00:00,NA,NA,NA,"1902-1933"
"ESCUDER",NA,"PEDRO","C.",495,"Partido Colorado",1902-02-15,1905-02-14,21,"Diputado","Titular","Canelones",1,NA,NA,1902-02-08,1905-02-06,1903-08-09,NA,NA,NA,"1902-1933"
"ESCUDERO",NA,"ISIDORO",NA,496,"Partido Nacional",1917-02-15,1918-07-01,26,"Diputado","Titular","Lavalleja",1,NA,NA,1917-02-01,1920-02-14,1918-08-09,NA,NA,NA,"1902-1933"
"ESPALTER",NA,"RICARDO",NA,497,"Partido Colorado",1907-02-14,1908-02-14,22,"Diputado","Suplente","Rio Negro",1,NA,NA,1905-03-09,1908-01-13,1906-08-11,NA,NA,NA,"1902-1933"
"ESPALTER",NA,"RICARDO",NA,497,"Partido Colorado",1908-02-15,1911-02-14,23,"Diputado","Titular","Rio Negro",1,NA,NA,1908-02-08,1911-01-23,1909-08-01,NA,NA,NA,"1902-1933"
"ESPALTER",NA,"RICARDO",NA,497,"Partido Colorado",1911-05-20,1914-02-14,24,"Diputado","Suplente","Rio Negro",1,NA,NA,1911-02-09,1914-02-09,1912-08-10,NA,NA,NA,"1902-1933"
"ESPALTER",NA,"RICARDO",NA,497,"Partido Colorado",1914-03-21,1917-02-14,25,"Diputado","Titular","Lavalleja",1,NA,NA,1914-02-09,1917-01-02,1915-07-23,NA,NA,NA,"1902-1933"
"ESPALTER",NA,"RICARDO",NA,497,"Partido Colorado",1918-09-25,1919-02-13,26,"Senador","Suplente","Rio Negro",1,NA,NA,1917-02-01,1920-02-14,1918-08-09,NA,NA,NA,"1902-1933"
"ESPALTER",NA,"AQUILES",NA,1740,"Partido Colorado",NA,NA,31,"Diputado","Titular","Montevideo",1,NA,NA,1932-02-09,1933-03-31,1932-09-04,NA,NA,NA,"1902-1933"
"ESPALTER",NA,"AQUILES",NA,1740,"Partido Colorado",NA,NA,32,"Diputado","Titular","Durazno",1,NA,NA,1934-05-18,1938-05-16,1936-05-16 12:00:00,NA,NA,NA,"1934-1973"
"ESPALTER",NA,"AQUILES",NA,1740,"Partido Colorado",NA,NA,33,"Diputado","Titular","Florida",1,NA,NA,1938-05-24,1942-02-21,1940-04-07 12:00:00,NA,NA,NA,"1934-1973"
"ESPALTER",NA,"AQUILES",NA,1740,"Partido Colorado",NA,NA,33,"Diputado","Titular","Montevideo",1,NA,NA,1938-05-24,1942-02-21,1940-04-07 12:00:00,NA,NA,NA,"1934-1973"
"ESPALTER",NA,"AQUILES",NA,1740,"Partido Colorado",NA,NA,34,"Diputado","Titular","Florida",1,NA,NA,1943-02-04,1947-02-10,1945-02-06 12:00:00,NA,NA,NA,"1934-1973"
"ESPALTER",NA,"AQUILES",NA,1740,"Partido Colorado",NA,NA,35,"Diputado","Titular","Rocha",1,NA,NA,1947-02-13,1951-02-12,1949-02-12,NA,NA,NA,"1934-1973"
"ESPALTER",NA,"AQUILES",NA,1740,"Partido Colorado",NA,NA,35,"Senador","Suplente",NA,1,NA,NA,1947-02-13,1951-02-12,1949-02-12,NA,NA,NA,"1934-1973"
"ESPALTER",NA,"AQUILES",NA,1740,"Partido Colorado",NA,NA,36,"Senador","Titular",NA,1,NA,NA,1951-02-15,1955-02-14,1953-02-14,NA,NA,NA,"1934-1973"
