"primer_apellido","segundo_apellido","primer_nombre","segundo_nombre","id_politico","partido","fecha_inicio","fecha_fin","cargo","status","circunscripcion","sexo","id_fuente","fecha_nac","fecha_inicio_l","fecha_fin_l","fecha_intermedia","ed_asumir_1","ed_asumir","edad_asumir","legislaturas_agrupadas","inicio","fin","cargo_estandarizado","cargo_vigente","legislatura"
"PEREYRA",NA,"ELIO",NA,3449,"Partido Laborista",1958-11-30,1958-11-30,"Candidato Consejo Nacional de Gobierno",NA,NA,1,1,NA,1955-02-15,1959-02-03,1957-02-08 12:00:00,NA,NA,NA,"1934-1973",NA,NA,"Candidato Consejo Nacional de Gobierno","NO","1955-1959"
"PEREYRA","NUÑEZ","BLANCO",NA,3572,"Partido Nacional",1947-02-15,1951-02-14,"Intendente","Titular","Rocha",1,1,NA,1947-02-13,1951-02-12,1949-02-12,NA,NA,NA,"1934-1973",NA,NA,"Intendente","SI","1947-1951"
"PEREYRA",NA,"CARLOS","JULIO",4021,"Partido Nacional",1963-02-15,1967-02-14,"Diputado","Titular","Rocha",1,1,1922-11-15,1963-02-15,1967-02-14,1965-02-14,NA,40,40,"1934-1973",NA,NA,"Diputado","SI","1963-1967"
"PEREYRA",NA,"CARLOS","JULIO",4021,"Partido Nacional",1967-02-15,1972-02-14,"Senador","Titular",NA,1,1,1922-11-15,1967-02-15,1972-02-14,1969-08-15 12:00:00,NA,44,44,"1934-1973",NA,NA,"Senador","SI","1967-1972"
"PEREYRA",NA,"CARLOS","JULIO",4021,"Partido Nacional",1972-02-15,1973-06-27,"Senador","Titular",NA,1,1,1922-11-15,1972-02-15,1973-06-27,1972-10-21,NA,49,49,"1934-1973",NA,NA,"Senador","SI","1972-1973"
"PEREYRA",NA,"CARLOS","JULIO",4021,"Partido Nacional",1985-02-15,1990-02-14,"Senador","Titular",NA,1,1,1922-11-15,1985-02-15,1990-02-14,1987-08-16 12:00:00,NA,62,62,"1985-2025",NA,NA,"Senador","SI","1985-1990"
"PEREYRA",NA,"CARLOS","JULIO",4021,"Partido Nacional",1990-02-15,1995-02-14,"Senador","Titular",NA,1,1,1922-11-15,1990-02-15,1995-02-14,1992-08-15 12:00:00,NA,67,67,"1985-2025",NA,NA,"Senador","SI","1990-1995"
"PEREYRA",NA,"CARLOS","JULIO",4021,"Partido Nacional",1995-02-15,2000-02-14,"Senador","Titular",NA,1,1,1922-11-15,1995-02-15,2000-02-14,1997-08-15 12:00:00,NA,72,72,"1985-2025",NA,NA,"Senador","SI","1995-2000"
"PEREYRA",NA,"CARLOS","JULIO",4021,"Partido Nacional",2000-02-15,2005-02-14,"Senador","Titular",NA,1,1,1922-11-15,2000-02-15,2005-02-14,2002-08-16,NA,77,77,"1985-2025",NA,NA,"Senador","SI","2000-2005"
"PEREYRA",NA,"CARLOS",NA,4021,"Partido Nacional",2015-03-01,NA,"Concejal","Titular","Maldonado San Carlos",1,1,1922-11-15,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,92,92,"1985-2025",NA,NA,"Concejal","SI","2015-2020"
"PEREYRA",NA,"CARLOS","JULIO",4021,"Partido Nacional",1994-11-27,1994-11-27,"Candidato Presidente",NA,NA,1,1,1922-11-15,1990-02-15,1995-02-14,1992-08-15 12:00:00,NA,72,72,"1985-2025",NA,NA,"Candidato Presidente","SI","1990-1995"
"PEREYRA",NA,"CARLOS","JULIO",4021,"Partido Nacional",1989-11-26,1989-11-26,"Candidato Presidente",NA,NA,1,1,1922-11-15,1985-02-15,1990-02-14,1987-08-16 12:00:00,NA,67,67,"1985-2025",NA,NA,"Candidato Presidente","SI","1985-1990"
"PEREYRA",NA,"CARLOS","JULIO",4021,"Partido Nacional",1971-11-28,1971-11-28,"Candidato Vicepresidente",NA,NA,1,1,1922-11-15,1967-02-15,1972-02-14,1969-08-15 12:00:00,NA,49,49,"1934-1973",NA,NA,"Candidato Vicepresidente","SI","1967-1972"
"PEREYRA",NA,"CARLOS","JULIO",4021,"Partido Nacional",1959-02-15,1963-02-14,"Concejal Departamental","Titular","Rocha",1,1,1922-11-15,1959-02-15,1963-02-14,1961-02-14,NA,36,36,"1934-1973",NA,NA,"Concejal Departamental","NO","1959-1963"
"PEREYRA","HUELMO","ANIBAL",NA,4022,"Frente Amplio",NA,NA,"Intendente","Titular","Rocha",1,1,1966-11-07,2015-02-15,2020-02-14,2017-08-15 12:00:00,50,NA,50,"1985-2025",NA,NA,"Intendente","SI","2015-2020"
"PEREYRA",NA,"MARIO",NA,4308,"Partido Nacional",2010-03-01,NA,"Alcalde","Titular","Durazno Sarandí del Yí",1,1,NA,2010-02-15,2015-02-14,2012-08-15 12:00:00,NA,NA,NA,"1985-2025",NA,NA,"Alcalde","SI","2010-2015"
"PEREYRA",NA,"MARIO",NA,4308,"Partido Nacional",2015-03-01,NA,"Alcalde","Titular","Durazno Sarandí del Yí",1,1,NA,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,NA,NA,"1985-2025",NA,NA,"Alcalde","SI","2015-2020"
"PEREYRA","HUELMO","HECTOR","ANIBAL",4022,"Frente Amplio",NA,NA,"Diputado","Titular","Rocha",1,2,1966-11-07,2010-02-15 02:00:00,2015-02-14 02:00:00,2012-08-15 03:00:00,NA,43,43,"1985-2025",2015,2015,"Diputado","SI","2010-2015"
"PEREYRA","HUELMO","HECTOR","ANIBAL",4022,"Frente Amplio",NA,NA,"Diputado","Titular","Rocha",1,2,1966-11-07,2010-02-15 02:00:00,2015-02-14 02:00:00,2012-08-15 03:00:00,NA,43,43,"1985-2025",2010,2015,"Diputado","SI","2010-2015"
"PEREYRA","PINEYRO","SUSANA",NA,2303,"Frente Amplio",NA,NA,"Diputado","Titular","Montevideo",0,2,1956-04-24,2010-02-15 02:00:00,2015-02-14 02:00:00,2012-08-15 03:00:00,NA,53,53,"1985-2025",2010,2015,"Diputado","SI","2010-2015"
"PEREYRA","HUELMO","HECTOR","ANIBAL",4022,"Frente Amplio",NA,NA,"Senador","Suplente",NA,1,2,1966-11-07,2010-02-15 02:00:00,2015-02-14 02:00:00,2012-08-15 03:00:00,45,NA,45,"1985-2025",2010,2013,"Senador","SI","2010-2015"
"PEREYRA","BORGES","JOSE","MARIA",4621,"Frente Amplio",NA,NA,"Senador","Suplente",NA,1,2,1945-12-16,2010-02-15 02:00:00,2015-02-14 02:00:00,2012-08-15 03:00:00,66,NA,66,"1985-2025",2010,2014,"Senador","SI","2010-2015"
"PEREYRA","LARROSA","MARIA","DEL CARMEN",4660,"Partido Nacional",NA,NA,"Diputado","Suplente",NA,0,2,1957-04-02,2010-02-15 02:00:00,2015-02-14 02:00:00,2012-08-15 03:00:00,55,NA,55,"1985-2025",2010,2014,"Diputado","SI","2010-2015"
"PEREYRA","HUELMO","HECTOR","ANIBAL",4022,"Frente Amplio",NA,NA,"Diputado","Titular",NA,1,2,1966-11-07,2015-02-15 02:00:00,2020-02-14 03:00:00,2017-08-15 03:00:00,NA,48,48,"1985-2025",2015,2015,"Diputado","SI","2015-2020"
"PEREYRA","PINEYRO","SUSANA",NA,2303,"Frente Amplio",NA,NA,"Diputado","Titular","Montevideo",0,2,1956-04-24,2015-02-15 02:00:00,2020-02-14 03:00:00,2017-08-15 03:00:00,NA,58,58,"1985-2025",2015,2020,"Diputado","SI","2015-2020"
"PEREYRA","CARDOZO","ESTELA","AGRIPINA",4766,"Frente Amplio",NA,NA,"Diputado","Suplente",NA,0,2,1969-11-22,2015-02-15 02:00:00,2020-02-14 03:00:00,2017-08-15 03:00:00,47,NA,47,"1985-2025",2020,2020,"Diputado","SI","2015-2020"
"PEREYRA","CARDOZO","ESTELA","AGRIPINA",4766,"Frente Amplio",NA,NA,"Diputado","Suplente",NA,0,2,1969-11-22,2015-02-15 02:00:00,2020-02-14 03:00:00,2017-08-15 03:00:00,47,NA,47,"1985-2025",2015,2019,"Diputado","SI","2015-2020"
"PEREYRA","HUELMO","HECTOR","ANIBAL",4022,"Frente Amplio",NA,NA,"Senador","Titular",NA,1,2,1966-11-07,2020-02-15 03:00:00,2025-02-14 03:00:00,2022-08-16 03:00:00,NA,53,53,"1985-2025",2021,2023,"Senador","SI","2020-2025"
"PEREYRA","PINEYRO","SUSANA",NA,2303,"Frente Amplio",NA,NA,"Diputado","Titular","Montevideo",0,2,1956-04-24,2020-02-15 03:00:00,2025-02-14 03:00:00,2022-08-16 03:00:00,NA,63,63,"1985-2025",2020,2025,"Diputado","SI","2020-2025"
"PEREYRA","VINOLES","MARIA","ANDREA",5014,"Frente Amplio",NA,NA,"Diputado","Suplente",NA,0,2,1972-06-28,2020-02-15 03:00:00,2025-02-14 03:00:00,2022-08-16 03:00:00,50,NA,50,"1985-2025",2020,2021,"Diputado","SI","2020-2025"
"PEREYRA","CARDOZO","ESTELA","AGRIPINA",4766,"Frente Amplio",NA,NA,"Diputado","Suplente",NA,0,2,1969-11-22,2020-02-15 03:00:00,2025-02-14 03:00:00,2022-08-16 03:00:00,52,NA,52,"1985-2025",2020,2020,"Diputado","SI","2020-2025"
"PEREYRA","HUELMO","HECTOR","ANIBAL",4022,"Frente Amplio",NA,NA,"Diputado","Suplente",NA,1,2,1966-11-07,2020-02-15 03:00:00,2025-02-14 03:00:00,2022-08-16 03:00:00,55,NA,55,"1985-2025",2025,2025,"Diputado","SI","2020-2025"
"PEREYRA","HUELMO","HECTOR","ANIBAL",4022,"Frente Amplio",NA,NA,"Diputado","Titular",NA,1,2,1966-11-07,2005-02-15 02:00:00,2010-02-14 02:00:00,2007-08-16 03:00:00,NA,38,38,"1985-2025",2005,2010,"Diputado","SI","2005-2010"
"PEREZ","AQUINO","EUGENIO",NA,1075,"Partido Nacional",1929-02-15,1932-01-29,"Senador","Titular","Maldonado",1,1,1882-09-26,1929-02-01,1932-01-29,1930-08-01,NA,46,46,"1902-1933",NA,NA,"Senador","SI","1929-1932"
"PEREZ","AQUINO","EUGENIO",NA,1075,"Partido Nacional",1932-02-09,1933-03-31,"Senador","Titular","Maldonado",1,1,1882-09-26,1932-02-09,1933-03-31,1932-09-04,NA,49,49,"1902-1933",NA,NA,"Senador","SI","1932-1933"
"PEREZ","AQUINO","EUGENIO",NA,1075,"Partido Nacional",1934-09-06,1938-05-24,"Diputado","Suplente","Montevideo",1,1,1882-09-26,1934-05-18,1938-05-16,1936-05-16 12:00:00,NA,51,51,"1934-1973",NA,NA,"Diputado","SI","1934-1938"
"PEREZ","AQUINO","EUGENIO",NA,1075,"Partido Nacional",1938-06-06,1939-07-16,"Diputado","Suplente","Maldonado",1,1,1882-09-26,1938-05-24,1942-02-21,1940-04-07 12:00:00,NA,55,55,"1934-1973",NA,NA,"Diputado","SI","1938-1942"
"PEREZ","CASAS","SAUL",NA,1076,"Partido Nacional",1947-02-15,1951-02-14,"Diputado","Titular","Paysandu",1,1,NA,1947-02-13,1951-02-12,1949-02-12,NA,NA,NA,"1934-1973",NA,NA,"Diputado","SI","1947-1951"
"PEREZ","CASAS","SAUL",NA,1076,"Partido Nacional",NA,1956-12-05,"Diputado","Suplente","Lavalleja",1,1,NA,1955-02-15,1959-02-03,1957-02-08 12:00:00,NA,NA,NA,"1934-1973",NA,NA,"Diputado","SI","1955-1959"
"PEREZ","CASAS","SAUL",NA,1076,"Partido Nacional",1972-06-16,1973-06-27,"Diputado","Suplente","Lavalleja",1,1,NA,1972-02-15,1973-06-27,1972-10-21,NA,NA,NA,"1934-1973",NA,NA,"Diputado","SI","1972-1973"
"PEREZ","DEL CASTILLO","DANIEL",NA,1078,"Union Civica",1956-03-15,1959-02-14,"Diputado","Titular","Montevideo",1,1,NA,1955-02-15,1959-02-03,1957-02-08 12:00:00,NA,NA,NA,"1934-1973",NA,NA,"Diputado","SI","1955-1959"
"PEREZ","DEL CASTILLO","DANIEL",NA,1078,"Union Civica",1959-02-15,1963-02-14,"Diputado","Titular","Montevideo",1,1,NA,1959-02-15,1963-02-14,1961-02-14,NA,NA,NA,"1934-1973",NA,NA,"Diputado","SI","1959-1963"
"PEREZ",NA,"ERNESTO","F.",1079,"Partido Nacional",1914-02-15,1917-02-14,"Diputado","Titular","Rocha",1,1,NA,1914-02-09,1917-01-02,1915-07-23,NA,NA,NA,"1902-1933",NA,NA,"Diputado","SI","1914-1917"
"PEREZ",NA,"ERNESTO","F.",1079,"Partido Nacional",1917-02-15,1920-02-14,"Diputado","Titular","Rocha",1,1,NA,1917-02-01,1920-02-14,1918-08-09,NA,NA,NA,"1902-1933",NA,NA,"Diputado","SI","1917-1920"
"PEREZ",NA,"ERNESTO","F.",1079,"Partido Nacional",1920-02-15,1923-02-14,"Diputado","Titular","Rocha",1,1,NA,1920-02-09,1923-02-14,1921-08-12 12:00:00,NA,NA,NA,"1902-1933",NA,NA,"Diputado","SI","1920-1923"
"PEREZ",NA,"ERNESTO","F.",1079,"Partido Nacional",1923-02-15,1926-02-14,"Diputado","Titular","Montevideo",1,1,NA,1923-02-01,1926-02-12,1924-08-07 12:00:00,NA,NA,NA,"1902-1933",NA,NA,"Diputado","SI","1923-1926"
"PEREZ",NA,"ERNESTO","F.",1079,"Partido Nacional",1926-02-15,1929-02-14,"Diputado","Titular","Rocha",1,1,NA,1926-02-09,1929-01-28,1927-08-05,NA,NA,NA,"1902-1933",NA,NA,"Diputado","SI","1926-1929"
"PEREZ","MORAD","ENRIQUE",NA,1080,"Frente Amplio",2000-02-15,2005-02-14,"Diputado","Titular","Maldonado",1,1,1955-06-10,2000-02-15,2005-02-14,2002-08-16,NA,44,44,"1985-2025",NA,NA,"Diputado","SI","2000-2005"
"PEREZ","MORE","FRANCISCO",NA,1081,"Partido Nacional",1932-02-15,1933-03-31,"Diputado","Titular","Canelones",1,1,NA,1932-02-09,1933-03-31,1932-09-04,NA,NA,NA,"1902-1933",NA,NA,"Diputado","SI","1932-1933"
"PEREZ","MORE","FRANCISCO",NA,1081,"Partido Nacional",1934-05-18,1938-05-24,"Diputado","Titular","Canelones",1,1,NA,1934-05-18,1938-05-16,1936-05-16 12:00:00,NA,NA,NA,"1934-1973",NA,NA,"Diputado","SI","1934-1938"
"PEREZ","MORE","FRANCISCO",NA,1081,"Partido Nacional",1938-05-25,1940-05-23,"Diputado","Titular","Canelones",1,1,NA,1938-05-24,1942-02-21,1940-04-07 12:00:00,NA,NA,NA,"1934-1973",NA,NA,"Diputado","SI","1938-1942"
"PEREZ",NA,"SAVINIANO",NA,1083,"Partido Nacional",1926-02-15,1929-02-14,"Diputado","Titular","Cerro Largo",1,1,NA,1926-02-09,1929-01-28,1927-08-05,NA,NA,NA,"1902-1933",NA,NA,"Diputado","SI","1926-1929"
"PEREZ",NA,"SAVINIANO",NA,1083,"Partido Nacional",1929-02-15,1932-02-14,"Diputado","Titular","Cerro Largo",1,1,NA,1929-02-01,1932-01-29,1930-08-01,NA,NA,NA,"1902-1933",NA,NA,"Diputado","SI","1929-1932"
"PEREZ",NA,"SAVINIANO",NA,1083,"Partido Nacional",1932-02-15,1933-03-31,"Diputado","Titular","Cerro Largo",1,1,1907-11-15,1932-02-09,1933-03-31,1932-09-04,NA,24,24,"1902-1933",NA,NA,"Diputado","SI","1932-1933"
"PEREZ",NA,"SILVESTRE",NA,1084,"Partido Nacional",1926-02-15,1929-02-14,"Diputado","Titular","Montevideo",1,1,NA,1926-02-09,1929-01-28,1927-08-05,NA,NA,NA,"1902-1933",NA,NA,"Diputado","SI","1926-1929"
"PEREZ",NA,"SILVESTRE",NA,1084,"Partido Nacional",1929-02-15,1932-02-14,"Diputado","Titular","Montevideo",1,1,NA,1929-02-01,1932-01-29,1930-08-01,NA,NA,NA,"1902-1933",NA,NA,"Diputado","SI","1929-1932"
"PEREZ",NA,"ALVARO",NA,2018,"Frente Amplio",NA,NA,"Diputado","Suplente","Montevideo",1,1,NA,2000-02-15,2005-02-14,2002-08-16,NA,NA,NA,"1985-2025",NA,NA,"Diputado","SI","2000-2005"
"PEREZ",NA,"ESTEBAN",NA,4451,"Frente Amplio",NA,NA,"Diputado","Suplente","Canelones",1,1,NA,2000-02-15,2005-02-14,2002-08-16,NA,NA,NA,"1985-2025",NA,NA,"Diputado","SI","2000-2005"
"PEREZ","FONTANA","ATAULFO",NA,2020,"Partido Nacional",NA,NA,"Diputado","Suplente","Colonia",1,1,NA,1963-02-15,1967-02-14,1965-02-14,NA,NA,NA,"1934-1973",NA,NA,"Diputado","SI","1963-1967"
"PEREZ","GARCIA","LUIS",NA,2021,"Union Civica",NA,NA,"Diputado","Suplente","Canelones",1,1,NA,1985-02-15,1990-02-14,1987-08-16 12:00:00,NA,NA,NA,"1985-2025",NA,NA,"Diputado","SI","1985-1990"
"PEREZ","MIRAGLIA","HUGO",NA,2022,"Partido Nacional",NA,NA,"Diputado","Suplente","Maldonado",1,1,1927-02-15,1967-02-15,1972-02-14,1969-08-15 12:00:00,42,NA,42,"1934-1973",NA,NA,"Diputado","SI","1967-1972"
"PEREZ",NA,"OLIVERIO",NA,2023,"Partido Nacional",NA,NA,"Diputado","Suplente","Canelones",1,1,NA,1959-02-15,1963-02-14,1961-02-14,NA,NA,NA,"1934-1973",NA,NA,"Diputado","SI","1959-1963"
"PEREZ","PUIG","GUILLERMO",NA,2024,"Partido Nacional",NA,NA,"Diputado","Suplente","Montevideo",1,1,1950-02-17,2000-02-15,2005-02-14,2002-08-16,52,NA,52,"1985-2025",NA,NA,"Diputado","SI","2000-2005"
"PEREZ","RIERA","ALDO",NA,2025,"Partido Nacional",NA,NA,"Diputado","Suplente","Lavalleja",1,1,NA,1995-02-15,2000-02-14,1997-08-15 12:00:00,NA,NA,NA,"1985-2025",NA,NA,"Diputado","SI","1995-2000"
"PEREZ","STEWART","PEDRO",NA,2026,"Partido Colorado",NA,NA,"Diputado","Suplente","Montevideo",1,1,1957-09-08,2000-02-15,2005-02-14,2002-08-16,44,NA,44,"1985-2025",NA,NA,"Diputado","SI","2000-2005"
"PEREZ","DEL CASTILLO","SANTIAGO",NA,2547,"Sin partido",2002-11-13,2005-03-01,"Ministro Trabajo y Seguridad Social","Titular",NA,1,1,1950-10-02,2000-02-15,2005-02-14,2002-08-16,NA,52,52,"1985-2025",NA,NA,"Ministro Trabajo y Seguridad Social","SI","2000-2005"
"PEREZ",NA,"HORACIO",NA,2610,"Frente Amplio",2010-03-01,NA,"Concejal","Titular","Montevideo C",1,1,NA,2010-02-15,2015-02-14,2012-08-15 12:00:00,NA,NA,NA,"1985-2025",NA,NA,"Concejal","SI","2010-2015"
"PEREZ",NA,"RUBEN",NA,581,"Partido Nacional",2010-03-01,NA,"Concejal","Titular","Canelones San Antonio",1,1,1939-08-01,2010-02-15,2015-02-14,2012-08-15 12:00:00,NA,70,70,"1985-2025",NA,NA,"Concejal","SI","2010-2015"
"PEREZ",NA,"ROQUE",NA,2741,"Partido Colorado",2010-03-01,NA,"Concejal","Titular","Canelones San Bautista",1,1,NA,2010-02-15,2015-02-14,2012-08-15 12:00:00,NA,NA,NA,"1985-2025",NA,NA,"Concejal","SI","2010-2015"
"PEREZ",NA,"JULIO",NA,2729,"Partido Nacional",2010-03-01,NA,"Concejal","Titular","Maldonado Punta del Este",1,1,NA,2010-02-15,2015-02-14,2012-08-15 12:00:00,NA,NA,NA,"1985-2025",NA,NA,"Concejal","SI","2010-2015"
"PEREZ",NA,"ALICIA",NA,2983,"Frente Amplio",2015-03-01,NA,"Concejal","Titular","Montevideo G",0,1,NA,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,NA,NA,"1985-2025",NA,NA,"Concejal","SI","2015-2020"
"PEREZ",NA,"ESTELA",NA,2019,"Frente Amplio",2015-03-01,NA,"Concejal","Titular","Canelones Ciudad de la Costa",0,1,NA,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,NA,NA,"1985-2025",NA,NA,"Concejal","SI","2015-2020"
"PEREZ",NA,"ALCIDES",NA,2994,"Frente Amplio",2015-03-01,NA,"Alcalde","Titular","Canelones Pando",1,1,NA,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,NA,NA,"1985-2025",NA,NA,"Alcalde","SI","2015-2020"
"PEREZ",NA,"RICHARD",NA,2997,"Partido Nacional",2015-03-01,NA,"Concejal","Titular","Canelones Pando",1,1,NA,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,NA,NA,"1985-2025",NA,NA,"Concejal","SI","2015-2020"
"PEREZ",NA,"JULIO",NA,2729,"Partido Nacional",2015-03-01,NA,"Concejal","Titular","Maldonado Punta del Este",1,1,NA,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,NA,NA,"1985-2025",NA,NA,"Concejal","SI","2015-2020"
"PEREZ",NA,"JAIME",NA,3126,"Frente Amplio",2015-03-01,NA,"Concejal","Titular","Cerro Largo Plácido Rosas",1,1,NA,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,NA,NA,"1985-2025",NA,NA,"Concejal","SI","2015-2020"
"PEREZ","DEL CASTILLO",NA,NA,3354,"Union Radical Cristiana",1971-11-28,1971-11-28,"Candidato Presidente",NA,NA,1,1,NA,1967-02-15,1972-02-14,1969-08-15 12:00:00,NA,NA,NA,"1934-1973",NA,NA,"Candidato Presidente","SI","1967-1972"
"PEREZ",NA,"SAVINIANO",NA,1083,"Partido General Aparicio Saravia",1947-02-15,1951-02-14,"Intendente","Titular","Cerro Largo",1,1,1907-11-15,1947-02-13,1951-02-12,1949-02-12,NA,39,39,"1934-1973",NA,NA,"Intendente","SI","1947-1951"
"PEREZ",NA,"SAVINIANO",NA,1083,"Partido General Aparicio Saravia",1951-02-15,1955-02-14,"Intendente","Titular","Cerro Largo",1,1,1907-11-15,1951-02-15,1955-02-14,1953-02-14,NA,43,43,"1934-1973",NA,NA,"Intendente","SI","1951-1955"
"PEREZ",NA,"RUFINO",NA,3586,"Partido Nacional",1955-02-15,1959-02-14,"Presidente del Concejo Departamental","Titular","Cerro Largo",1,1,NA,1955-02-15,1959-02-03,1957-02-08 12:00:00,NA,NA,NA,"1934-1973",NA,NA,"Presidente del Concejo Departamental","NO","1955-1959"
"PEREZ",NA,"SAVINIANO",NA,1083,"Partido Nacional",1955-02-15,1959-02-14,"Concejal Departamental","Titular","Cerro Largo",1,1,1907-11-15,1955-02-15,1959-02-03,1957-02-08 12:00:00,NA,47,47,"1934-1973",NA,NA,"Concejal Departamental","NO","1955-1959"
"PEREZ","LUACES","ARMANDO",NA,3604,"Partido Colorado",1955-02-15,1959-02-14,"Concejal Departamental","Titular","Maldonado",1,1,NA,1955-02-15,1959-02-03,1957-02-08 12:00:00,NA,NA,NA,"1934-1973",NA,NA,"Concejal Departamental","NO","1955-1959"
"PEREZ",NA,"SAVINIANO",NA,1083,"Partido Nacional",1959-02-15,1963-02-14,"Presidente del Concejo Departamental","Titular","Cerro Largo",1,1,1907-11-15,1959-02-15,1963-02-14,1961-02-14,NA,51,51,"1934-1973",NA,NA,"Presidente del Concejo Departamental","NO","1959-1963"
"PEREZ",NA,"RUFINO",NA,3586,"Partido Nacional",1959-02-15,1963-02-14,"Concejal Departamental","Titular","Cerro Largo",1,1,NA,1959-02-15,1963-02-14,1961-02-14,NA,NA,NA,"1934-1973",NA,NA,"Concejal Departamental","NO","1959-1963"
"PEREZ","MIRAGLIA","HUGO",NA,2022,"Partido Nacional",1963-02-15,1967-02-14,"Concejal Departamental","Titular","Maldonado",1,1,1927-02-15,1963-02-15,1967-02-14,1965-02-14,NA,36,36,"1934-1973",NA,NA,"Concejal Departamental","NO","1963-1967"
"PEREZ","ALVAREZ","MANUEL",NA,4023,"Frente Amplio",1986-11-04,1990-02-14,"Diputado","Suplente","Salto",1,1,NA,1985-02-15,1990-02-14,1987-08-16 12:00:00,NA,NA,NA,"1985-2025",NA,NA,"Diputado","SI","1985-1990"
"PEREZ",NA,"MANUEL","T.",4024,"Partido Nacional",1947-02-15,1951-02-14,"Diputado","Titular","Colonia",1,1,NA,1947-02-13,1951-02-12,1949-02-12,NA,NA,NA,"1934-1973",NA,NA,"Diputado","SI","1947-1951"
"PEREZ","OLAVE","ADOLFO",NA,4025,"Partido Colorado",1905-02-15,1908-02-14,"Diputado","Titular","San Jose",1,1,1874-07-03,1905-03-09,1908-01-13,1906-08-11,NA,30,30,"1902-1933",NA,NA,"Diputado","SI","1905-1908"
"PEREZ","OLAVE","ADOLFO",NA,4025,"Partido Colorado",1908-02-15,1909-02-13,"Diputado","Titular","Montevideo",1,1,1874-07-03,1908-02-08,1911-01-23,1909-08-01,NA,33,33,"1902-1933",NA,NA,"Diputado","SI","1908-1911"
"PEREZ","OLAVE","ADOLFO",NA,4025,"Partido Colorado",1909-02-09,1911-01-23,"Senador","Titular","Durazno",1,1,1874-07-03,1908-02-08,1911-01-23,1909-08-01,NA,34,34,"1902-1933",NA,NA,"Senador","SI","1908-1911"
"PEREZ","OLAVE","ADOLFO",NA,4025,"Partido Colorado",1911-02-09,1914-02-09,"Senador","Titular","Durazno",1,1,1874-07-03,1911-02-09,1914-02-09,1912-08-10,NA,36,36,"1902-1933",NA,NA,"Senador","SI","1911-1914"
"PEREZ","OLAVE","ADOLFO",NA,4025,"Partido Colorado",1914-02-09,1915-02-09,"Senador","Titular","Durazno",1,1,1874-07-03,1914-02-09,1917-01-02,1915-07-23,NA,39,39,"1902-1933",NA,NA,"Senador","SI","1914-1917"
"PEREZ",NA,"OSCAR","A.",4026,"Partido Nacional",1945-10-15,1947-02-14,"Diputado","Suplente","Montevideo",1,1,NA,1943-02-04,1947-02-10,1945-02-06 12:00:00,NA,NA,NA,"1934-1973",NA,NA,"Diputado","SI","1943-1947"
"PEREZ",NA,"OSCAR","A.",4026,"Partido Nacional",NA,1947-09-27,"Diputado","Suplente","Montevideo",1,1,NA,1947-02-13,1951-02-12,1949-02-12,NA,NA,NA,"1934-1973",NA,NA,"Diputado","SI","1947-1951"
"PEREZ","SANCHEZ","ADOLFO",NA,4130,"Partido Colorado",1934-05-18,1938-05-24,"Diputado","Titular","Cerro Largo",1,1,NA,1934-05-18,1938-05-16,1936-05-16 12:00:00,NA,NA,NA,"1934-1973",NA,NA,"Diputado","SI","1934-1938"
"PEREZ","SANDE","ADOLFO",NA,4129,"Partido Colorado",2000-02-15,2005-02-14,"Diputado","Titular","Canelones",1,1,NA,2000-02-15,2005-02-14,2002-08-16,NA,NA,NA,"1985-2025",NA,NA,"Diputado","SI","2000-2005"
"PEREZ","PELOCHE","OSCAR",NA,4027,"Partido Colorado",NA,NA,"Diputado","Suplente","Montevideo",1,1,NA,1985-02-15,1990-02-14,1987-08-16 12:00:00,NA,NA,NA,"1985-2025",NA,NA,"Diputado","SI","1985-1990"
"PEREZ","PELOCHE","OSCAR",NA,4027,"Partido Colorado",NA,NA,"Diputado","Suplente",NA,1,1,NA,1990-02-15,1995-02-14,1992-08-15 12:00:00,NA,NA,NA,"1985-2025",NA,NA,"Diputado","SI","1990-1995"
"PEREZ","PIERA","ADOLFO",NA,4029,"Frente Amplio",2005-02-15,2005-07-07,"Intendente","Suplente","Montevideo",1,1,1939-08-01,2005-02-15,2010-02-14,2007-08-16 12:00:00,NA,65,65,"1985-2025",NA,NA,"Intendente","SI","2005-2010"
"PEREZ","RIERA","NESTOR",NA,4187,"Partido Nacional",1965-03-11,1969-02-14,"Diputado","Suplente","Lavalleja",1,1,1933-06-05,1963-02-15,1967-02-14,1965-02-14,NA,31,31,"1934-1973",NA,NA,"Diputado","SI","1963-1967"
"PEREZ","PIERA","HECTOR",NA,4188,"Nuevo Espacio",1994-11-27,1994-11-27,"Candidato Vicepresidente",NA,NA,1,1,1942-02-15,1990-02-15,1995-02-14,1992-08-15 12:00:00,NA,52,52,"1985-2025",NA,NA,"Candidato Vicepresidente","SI","1990-1995"
