primer_nombre,segundo_nombre,primer_apellido,segundo_apellido,id_politico,fecha_inicio,fecha_nac,fuente
MARGOT,NA,DE LEON,LEON,3044,2015-03-01,,
MARIA,A.,FAGUNDEZ,NA,2857,2010-03-01,,
MARIA,A.,NUÑEZ,NA,988,2001-05-08,,
MARIA,ALEJANDRA,RIVERO,NA,1193,2000-02-15,,
MARIA,CARMEN,MUNIZ,CUELLO,3999,NA,1956-07-08,
MARIA,CARMEN,PEREIRA,NA,4017,NA,,
MARIA,CECILIA,BOTTINO,NA,2332,2015-02-15,1968-10-19,
MARIA,CECILIA,SARAVIA,OLMOS,2142,NA,1961-03-25,
MARIA,CELIA,RUBIO,NA,1227,1990-02-15,1930-03-04,
MARIA,DE,SUAREZ,NA,4103,2015-03-01,,
MARIA,DEL,CONDE,NA,3197,2015-03-01,,
MARIA,DEL,MUNIZ,NA,4000,2010-03-01,,
MARIA,DEL,PEREIRA,DE ONORATTO,4017,NA,,
MARIA,ELENA,MARTINEZ,NA,1928,NA,,
MARIA,ELOISA,MOREIRA,NA,1959,NA,,
MARIA,ISABEL,BOIX,NA,3414,1962-11-25,,
MARIA,JOSE,REYES,NA,2918,2010-03-01,,
MARIA,JULIA,MUNOZ,NA,2556,2015-03-01,1950-10-18,
MARIA,LUISA,SUAREZ,NA,4104,2004-10-31,,
MARIA,LUZ,ESPINOSA,NA,3090,2015-03-01,,
MARIA,TERESA,BASSO,NA,1527,NA,1918-12-08,
MARIA,V.,RODRIGUEZ,NA,2609,2015-03-01,,
MARIA,VICTORIA,SOARES,DE LIMA,1321,NA,,
MARIA,NA,COSTA,NA,2815,2015-03-01,,
MARIA,NA,DINI,NA,3319,1999-10-31,,
MARIA,NA,FAGUNDEZ,NA,2857,2015-03-01,,
MARIA,NA,LUZ,LAFON,3243,2015-03-01,1954-10-08,
MARIA,NA,MARRERO,NA,3022,2015-03-01,,
MARIA,NA,MORAES,NA,2834,2010-03-01,,
MARIA,NA,MORENO,NA,2834,2015-03-01,,
MARIA,NA,OLIVERA,NA,3341,1994-11-27,,
MARIA,NA,PAZ,NA,3149,2015-03-01,,
MARIA,NA,SIMON,NA,2557,2008-03-03,1954-06-04,
MARIA,NA,SORIA,NA,2180,2015-03-01,,
MARIANITA,NA,FONSECA,NA,2924,2015-03-01,1956-06-15,
MARIANO,NA,ARANA,NA,81,2005-03-01,1933-03-06,
MARIANO,NA,BERRO,ANTUÑA,3541,1932-02-23,,
MARIANO,NA,BRITO,NA,252,1990-03-01,,
MARIANO,NA,CASTRO,SARAVIA,1641,NA,,
MARIANO,NA,GARCIA,SELGAS,625,1929-05-30,,
MARICARMEN,NA,SUAREZ,,2684,2010-03-01,1956-07-25,
MARIELA,NA,CONDE,NA,3212,2015-03-01,,
MARIELA,NA,DEMARCO,NA,1718,NA,1955-07-26,
MARIELA,NA,PIRIZ,NA,3098,2015-03-01,,
MARIELLA,NA,DEMARCO,NA,1718,2010-03-01,1955-07-26,
MARILU,NA,ACOSTA,NA,1460,2010-03-01,1946-09-16,
MARINA,NA,ARISMENDI,NA,99,2015-03-01,1949-05-29,
MARINA,NA,MORELLI,NA,2708,2010-03-01,1974-08-01,
MARIO,A.,SILVA,NA,2167,NA,,
MARIO,ALBERTO,AMARAL,NA,3806,1988-11-15,,
MARIO,ALBERTO,DIAZ,DE LEON,3782,2020-02-10,,
MARIO,L.,GIL,NA,645,1902-02-15,,
MARIO,L.,GOYENOLA,NA,3928,1963-02-15,,
MARIO,LUCAS,GOYENOLA,NA,3928,1959-02-15,,
MARIO,SADI,BARBE,NA,166,1947-02-15,1896-03-09,
MARIO,SERGIO,TEIXEIRA,NA,3272,2015-03-01,1955-08-04,
MARIO,NA,ACOSTA,MARTINEZ,1461,NA,,
MARIO,NA,AMARAL,NA,3806,1972-02-15,,
MARIO,NA,AMESTOY,NA,1476,1994-05-06,,
MARIO,NA,AYALA,NA,2413,2015-02-15,,
MARIO,NA,BERGARA,NA,2343,2020-02-15,1965-05-04,
MARIO,NA,BERRIEL,NA,3156,2015-03-01,,
MARIO,NA,BLIXEN,NA,1568,NA,,
MARIO,NA,CAMPS,NA,283,1938-05-25,,
MARIO,NA,CARMINATTI,NA,305,2001-02-15,1937-01-18,
MARIO,NA,COLMAN,NA,2436,2020-02-15,,
MARIO,NA,DUPONT,AGUIAR,479,1934-05-18,1891-11-26,
MARIO,NA,DURAN,RUBIO,1732,NA,,
MARIO,NA,ESPINOSA,NA,500,1995-02-15,,
MARIO,NA,GARCIA,NA,612,2020-02-15,,
MARIO,NA,GOYENOLA,NA,3928,1943-02-15,,
MARIO,NA,HEBER,USHER,721,1972-02-15,1921-04-20,
MARIO,NA,INVERNIZZI,NA,2767,2015-03-01,1952-10-23,
MARIO,NA,LANDARTE,NA,1876,NA,1927-02-01,
MARIO,NA,LONG,NA,1896,NA,1917-03-28,
MARIO,NA,LOPEZ,NA,2983,2015-03-01,,
MARIO,NA,MENENDEZ,NA,915,1932-02-15,,
MARIO,NA,MESA,NA,1942,NA,,
MARIO,NA,PEREYRA,,2343,2015-03-01,,
MARIO,NA,PEREZ,NA,1077,2015-03-01,,
MARIO,NA,PONCE,DE LEON,1118,1938-05-25,,
MARIO,NA,RODRIGUEZ,NA,2097,2010-03-01,,
MARIO,NA,ROSSI,NA,2110,NA,,
MARIO,NA,ROSSI,NA,3798,2009-06-28,,
MARIO,NA,SANCHEZ,NA,1255,1972-11-01,,
MARIO,NA,SILVEIRA,NA,3792,NA,,
MARIO,NA,SILVERA,ARAUJO,2402,2010-02-15,1971-03-26,
MARIO,NA,SOTO,NA,1896,NA,,
MARIO,NA,TROBO,NA,2425,2015-02-15,1956-10-05,
MARLENI,NA,FAGUNDEZ,NA,2861,2010-03-01,1956-06-18,
MARNE,JOHN,OSORIO,LIMA,4008,NA,1966-02-04,
MARNE,NA,OSORIO,LIMA,4008,NA,1966-02-04,
MARNE,NA,OSORIO,NA,4008,2020-02-15,1966-02-04,
MARTHA,NA,DEL RIO,RIO,2631,2010-03-01,1954-09-22,
MARTHA,NA,GUTIERREZ,NA,2976,2015-03-01,,
MARTHA,NA,MONTANER,NA,1950,2015-02-15,1955-01-06,
MARTIN,C.,MARTINEZ,NA,880,1923-02-15,,
MARTIN,RECAREDO,ETCHEGOYEN,NA,3889,1972-02-15,1891-04-04,
MARTIN,NA,AGUIRRE,NA,18,1908-02-20,,
MARTIN,NA,ETCHEGOYEN,NA,3889,1966-11-27,1891-04-04,
MARTIN,NA,ITURRIA,NA,2854,2015-03-01,,
MARTIN,NA,LEMA,NA,2428,2020-02-15,1982-09-06,
MARTIN,NA,MACHIÑENA,NA,847,1920-02-15,,
MARTIN,NA,PINTOS,NA,2035,NA,,
MARTIN,NA,PITTALUGA,NA,2781,2010-03-01,1958-07-20,
MARTIN,NA,PONCE,DE LEON,1118,NA,,
MARTIN,NA,RODRIGUEZ,NA,2097,2010-03-01,,
MARTIN,NA,SUAREZ,NA,1341,1917-02-01,,
MARTIN,NA,TIERNO,NA,2314,2020-02-15,1983-03-14,
MARTINA,NA,CAMPOS,NA,2601,2015-03-01,,
MARTINIANO,NA,MESA,NA,3014,2015-03-01,1958-08-23,
MARY,E.,PACHECO,NA,2790,2010-03-01,,
MARY,NA,ALVAREZ,NA,2898,2010-03-01,,
MARY,NA,DURAN,NA,2792,2015-03-01,,
MARY,NA,PACHECO,NA,2790,2015-03-01,,
MATEO,NA,FIGOLI,NA,3467,1926-02-13,,
MATEO,NA,LEGNANI,NA,806,1951-02-15,1884,2
MATEO,NA,MAGARIÑO,VEIRA,850,1920-02-23,,
MATEO,NA,MARQUEZ,CASTRO,869,1939-05-02,,
MATEO,NA,PRIETO,NA,2053,NA,,
MATIAS,F.,ZEBALLOS,NA,2281,NA,,
MATIAS,NA,ACOSTA,NA,2815,2015-03-01,,
MATIAS,NA,SANTOS,NA,2920,2010-03-01,,
MATILDE,NA,RODRIGUEZ,NA,1195,2010-03-01,,
MAURICIO,NA,CHIESA,NA,2702,2010-03-01,1972-03-08,
MAURICIO,NA,DE LOS SANTOS,LOS SANTOS,2845,2010-03-01,,
MAURICIO,NA,LANGON,NA,784,1945-06-12,,
MAURICIO,NA,SEMBLAT,AMARO,1293,1942-02-12,,
MAURO,L.,SUAREZ,NA,2812,2010-03-01,,
MAURO,NA,GARCIA,DA ROSA,614,1963-02-15,,
MAURO,NA,SARAVIA,NA,2141,1962-11-25,,
MAURO,NA,SILVA,BARTOLO,4088,NA,,
MAURO,NA,SILVA,NA,4088,1959-02-15,,
MAXIMILIANO,NA,LOPEZ,LIDNER,830,1943-05-03,,
MAXIMILIANO,NA,LUZ,NA,837,1959-02-15,,
MAXIMILIANO,NA,MARTIN,NA,3402,1962-11-25,,
MAXIMO,R.,ANASTASIA,NA,3528,1926-10-02,,
MAXIMO,NA,ARMAND,UGON,103,1923-02-15,1880-02-18,2
MAXIMO,NA,BELINZON,NA,191,1917-02-15,,
MAXIMO,NA,FERREIRA,NA,3095,2015-03-01,,
MAXIMO,NA,MESA,NA,1942,2015-03-01,,
MAXIMO,NA,SELLANES,NA,2159,NA,,
MAXIMO,NA,XAVIER,NA,1438,1972-02-15,,
MEDARDO,A.,SILVERA,NA,1315,1943-02-15,,
MELCHOR,NA,BERGARA,NA,1545,NA,,
MELITON,I.,SIMOIS,NA,1317,1926-02-13,1884,2
MELITON,NA,SIMOIS,NA,1317,1926-03-01,1884,2
MICHEL,NA,DE LEON,LEON,3245,2015-03-01,,
MIGUEL,A.,FERNANDEZ,NA,2692,2010-03-01,,
MIGUEL,A.,GONZALEZ,NA,1826,1932-02-23,,
MIGUEL,A.,MESA,SAEZ,920,1940-07-16,,
MIGUEL,ANGEL,GALAN,NA,3905,1994-05-04,,
MIGUEL,OSCAR,GIL,NA,3335,1994-11-27,,
MIGUEL,S.,CORTINAS,NA,374,1908-02-15,,
MIGUEL,NA,AGUERRE,NA,3563,1943-02-15,,
MIGUEL,NA,ALVAREZ,NA,3047,2015-03-01,,
MIGUEL,NA,APARICIO,NA,3735,1905-06-04,,
MIGUEL,NA,ARGENZIO,NA,93,1926-02-15,,
MIGUEL,NA,DALMAO,NA,2852,2010-03-01,1949-04-24,
MIGUEL,NA,DUBRA,NA,473,NA,,
MIGUEL,NA,FERREIRO,IRAOLA,1774,NA,,
MIGUEL,NA,GALAN,NA,3904,1972-02-15,,
MIGUEL,NA,GONZALEZ,NA,1826,NA,,
MIGUEL,NA,GUZMAN,NA,1846,NA,,
MIGUEL,NA,LARROSA,BOREAN,794,1956-05-09,,
MIGUEL,NA,MARIÑO,NA,2602,2010-03-01,1960-09-23,
MIGUEL,NA,OTEGUI,GRIEGO,2415,2010-02-15,1949-07-20,
MIGUEL,NA,PEREIRA,NA,2971,2015-03-01,,
MIGUEL,NA,RODRIGUEZ,NA,3112,2015-03-01,,
MIGUEL,NA,SARALEGUI,NA,3366,1966-11-27,,
MIGUELA,NA,TRUJILLO,NA,2637,2010-03-01,1944-07-02,
MILKA,NA,BARBATO,NA,163,2000-02-15,1954-11-01,
MILTON,LUIS,ROSA,NA,2106,NA,,
MILTON,O.,FONTES,NA,2766,2010-03-01,1953-11-15,
MILTON,NA,ALMEIDA,NA,3114,2015-03-01,,
MILTON,NA,DE LOS SANTOS,LOS SANTOS,3707,1963-02-15,,
MILTON,NA,GODAY,SANTANA,1816,NA,1935-06-07,
MILTON,NA,GOMEZ,NA,2813,2010-03-01,,
MILTON,NA,GONZALEZ,NA,1830,2015-03-01,,
MILTON,NA,RODRIGUEZ,NA,2098,2015-03-01,,
MILTON,NA,SANDER,NA,2822,2010-03-01,1940-06-24,
MIRIAM,NA,RODRIGUEZ,NA,2609,2015-03-01,,
MIRTA,NA,PACHECO,NA,2893,2015-03-01,,
MITIL,NA,FERREIRA,NA,1770,NA,1933-08-25,
MODESTO,NA,BURGOS,MORALES,1596,1963-02-15,1919-10-10,
MODESTO,NA,SECCHI,NA,1283,1960-05-31,1913-02-07,
MONICA,NA,ETCHEVERRY,NA,3029,2015-03-01,,
MONICA,NA,TRAVIESO,NA,1371,2005-02-15,1959-05-29,
MONICA,NA,XAVIER,NA,2271,2015-02-15,1956-12-16,
MYRIAM,NA,RODRIGUEZ,,2609,2010-03-01,,
NAHIR,NA,FERNANDEZ,NA,3267,2015-03-01,,
NANCY,NA,DUTRA,NA,2777,2010-03-01,,
NAPOLEN,NA,GARDIOL,NA,1804,NA,1957-07-31,
NAPOLEON,NA,DA ROSA,ROSA,2714,2010-03-01,,
NAPOLEON,NA,GARDIOL,FAEDO,3775,2020-02-07,1957-07-31,
NAPOLEON,NA,PEREIRA,MACHADO,3483,1926-02-13,,
NARCISO,A.,MACHADO,NA,844,1927-06-13,,
NASIM,NA,ACHE,ETCHART,7,1972-02-15,1917-03-08,
NATALIA,NA,RODRIGUEZ,NA,3136,2015-03-01,,
NELLY,E.,FARIAS,NA,2831,2010-03-01,1960-11-20,
NELLY,NA,GONZALEZ,NA,2736,2010-03-01,,
NELLYS,NA,SORIA,NA,3004,2015-03-01,1950-11-21,
NELSON,MARTIN,TIERNO,NA,2326,2015-02-15,1968-07-06,
NELSON,S.,MIGLIARO,NA,929,1955-02-15,,
NELSON,NA,ALONSO,NA,1473,NA,,
NELSON,NA,BOSCH,NA,1581,NA,1946-09-30,
NELSON,NA,FERNANDEZ,NA,1758,NA,,
NELSON,NA,GONZALEZ,NA,1830,2015-03-01,,
NELSON,NA,GUERRA,NA,1839,NA,,
NELSON,NA,IGLESIAS,NA,744,2001-05-16,,
NELSON,NA,LORENZO,ROVIRA,832,º,1935-12-18,
NELSON,NA,MIGLIARO,NA,929,1959-02-15,,
NELSON,NA,RODRIGUEZ,SERVETTO,4068,2015-02-15,1959-07-19,
NELSON,NA,RODRIGUEZ,NA,4068,NA,,
NELSON,NA,VERA,NA,955,2015-03-01,,
NEREO,NA,LATEULADE,NA,797,1990-02-15,1938-10-19,
NERO,NA,DE BARROS,BARROS,3724,1967-02-15,,
NESTOR,NA,ALVAREZ,NA,2939,2015-03-01,,
NESTOR,NA,ANDRADE,NA,1479,NA,,
NESTOR,NA,ANDUJAR,NA,1481,NA,,
NESTOR,NA,BERMUDEZ,NA,1547,NA,,
NESTOR,NA,DELGADO,NA,3377,1962-11-25,,
NESTOR,NA,LANDARTE,NA,1877,NA,1927-02-01,
NESTOR,NA,LOPEZ,MARTINEZ,1900,NA,,
NESTOR,NA,MINUTTI,NA,3729,1972-02-15,1934-09-02,
NESTOR,NA,MOREIRA,GRAÑA,1956,NA,1934-02-26,
NESTOR,NA,PEREZ,RIERA,1082,1965-03-11,1933-06-05,
NESTOR,NA,VILLALBA,NA,3110,2015-03-01,,
NIBER,NA,ACOSTA,NOCEDO,1462,NA,1945-11-28,
NICOLAS,NA,DURAN,Y VEIGA,3376,1962-11-25,,
NICOLAS,NA,GILMET,NA,3379,1962-11-25,,
NICOLAS,NA,MESA,NA,2321,2020-02-15,,
NICOLAS,NA,OLIVERA,SEIGUERMAN,4005,2015-02-15,1981-05-04,
NICOLAS,NA,OLIVERA,NA,4005,2020-02-15,1981-05-04,
NICOLAS,NA,STORACE,ARROSA,4097,1966-11-27,1910-11-05,
NICOLAS,NA,STORACE,MONTES,4097,NA,1939-04-17,
NICOLAS,NA,VIERA,NA,2321,2020-02-15,1988-08-07,
NICOMEDES,NA,MACHADO,NA,845,1934-05-18,,
NIDIA,M.,SILVA,NA,3250,2015-03-01,,
NIDIA,NA,GARCIA,DE DIAZ,3393,1962-11-25,,
NILDA,NA,BARRETO,NA,175,1998-06-09,,
NILDA,NA,BELVISI,NA,1536,NA,1935-09-30,
NOELIA,NA,GIMENEZ,NA,2900,2010-03-01,,
NORA,NA,CAMACHO,NA,2732,2010-03-01,,
NORA,NA,CASTRO,NA,1640,NA,,
NORBERTO,S.,LOPEZ,NA,1901,NA,,
NORMA,NA,ECHENIQUE,NA,3018,2015-03-01,1954-07-22,
NUBER,NA,MEDINA,NA,2937,2015-03-01,,
NUBLE,NA,GONZALEZ,OLAZA,677,1934-05-18,,
NUMA,NA,AGUIRRE,NA,19,1985-02-15,1924-09-10,
NUMA,NA,MANGADO,NA,1919,NA,1958-03-10,
NYDIA,MARIA,NUÑEZ,NA,1976,NA,1948-07-13,
ODORICO,NA,ANTUNEZ,MACIEL,76,1938-05-25,,
OLAVO,NA,AMARO,MACEDO,52,1923-02-15,,
OLEGARIO,NA,MACHADO,NA,1913,NA,,
OLIVERIO,NA,PEREZ,NA,2023,NA,,
OLIVIER,NA,PITA,FAJARDO,2037,NA,,
OMAR,R.,CHAVEZ,NA,1655,NA,,
OMAR,NA,CASTRO,BIANCHINO,3867,1962-11-25,,
OMAR,NA,CASTRO,RIERA,3863,1995-02-15,1933-06-30,
OMAR,NA,DIAZ,NA,3128,2015-03-01,,
OMAR,NA,ESTEVEZ,NA,2391,2020-02-15,,
OMAR,NA,FERRARI,NA,1765,NA,,
OMAR,NA,GONZALEZ,NA,3247,2015-03-01,,
OMAR,NA,GOYENOLA,NA,684,1943-06-15,,
OMAR,NA,LAFLUF,HABEICH,3945,NA,1954-07-03,
OMAR,NA,LAFLUF,NA,3945,2020-02-15,1954-07-03,
OMAR,NA,MEDINA,SOCA,3333,1994-11-27,,
OMAR,NA,RODRIGUEZ,,2718,2010-03-01,,
OMAR,NA,URIOSTE,NA,2228,NA,1930-04-04,
ORESTES,C.,VIDAL,NA,3631,1955-02-15,,
ORESTES,L.,LANZA,NA,785,1963-02-15,1896,
ORESTES,NA,LANZA,NA,785,1958-11-30,1896,
ORIBE,NA,BARBOZA,NA,1517,NA,,
ORLANDO,M.,ARBIZA,NA,85,1963-02-15,1913,
ORLANDO,V.,GIL,MARTINS,3919,1951-02-15,,
ORLANDO,NA,BONILLA,NA,230,1955-02-14,,
ORLANDO,NA,GIL,SOLARES,3918,2000-02-15,1929-08-21,
ORLANDO,NA,INVERNIZZI,NA,3668,1959-02-15,,
ORLANDO,NA,LEMES,PEREIRA,1886,NA,1935-10-19,
ORLANDO,NA,VIRGILI,NA,1433,2000-02-15,1922-12-10,
OROSMAN,NA,DE LOS SANTOS,LOS SANTOS,425,1926-10-02,,
OROSMAN,NA,MARTINEZ,NA,1929,NA,,
ORQUIDEA,NA,MINUTTI,NA,2313,2015-02-15,,
ORTELIO,NA,MENDEZ,TECHERA,910,1957-03-15,,
OSCAR,A.,PEREZ,NA,4023,1945-10-15,,
OSCAR,A.,VIERA,NA,2799,2015-03-01,1957-05-18,
OSCAR,R.,GONZALEZ,NA,3653,1959-02-15,,
OSCAR,V.,CANESSA,NA,1609,NA,,
OSCAR,NA,ABEL,MELIAN ,2954,2010-03-01,1932-02-07,
OSCAR,NA,AMORIN,SUPPARO,1478,NA,1941-05-18,
OSCAR,NA,ANDRADE,NA,2322,2020-02-15,1974-08-09,
OSCAR,NA,ARENA,CORNU,89,1972-02-15,,
OSCAR,NA,BELLAN,NA,193,1920-01-19,,
OSCAR,NA,BONILLA,GARCIA,229,1951-02-15,,
OSCAR,NA,CARDOZO,GALO,2840,2010-03-01,1965-07-21,
OSCAR,NA,CASTRO,URQUIOLA,1642,NA,1932-12-30,
OSCAR,NA,DE LOS SANTOS,LOS SANTOS,426,2015-02-15,1962-02-17,
OSCAR,NA,ECHEVARRIA,NA,1733,NA,,
OSCAR,NA,GOMEZ,NA,1821,NA,,
OSCAR,NA,LENZI,NA,1887,1963-02-15,1919-09-06,
OSCAR,NA,LOPEZ,BALESTRA,826,1985-02-15,1935-01-08,
OSCAR,NA,MARQUEZ,NA,2913,2010-03-01,,
OSCAR,NA,MARTINEZ,ARANA,3711,1963-02-15,,
OSCAR,NA,MONTERO,NA,2725,2015-03-01,,
OSCAR,NA,PALACIOS,NA,1031,NA,,
OSCAR,NA,PEREZ,PELOCHE,4024,NA,,
OSCAR,NA,PIEDRA,MACHADO,4030,NA,1913-04-20,
OSCAR,NA,PIEDRA,NA,4030,1963-02-15,,
OSCAR,NA,REPETTO,NA,2069,NA,1921-10-05,
OSCAR,NA,RODRIGUEZ,IBARBURU,4066,NA,1905-12-03,
OSCAR,NA,RODRIGUEZ,ROCHA,4069,NA,,
OSCAR,NA,SANTOS,NA,2938,2010-03-01,,
OSCAR,NA,SECCO,ELLAURI,2152,1957-06-06,1904-08-06,
OSIRIS,EMIR,NUÑEZ,NA,2738,2010-03-01,1969-08-17,
OSNIDIO,NA,SILVERA,NA,2788,2010-03-01,1943-03-18,
OSVALDO,NA,MONTERO,NA,3121,2015-03-01,,
OSWALDO,NA,LEZAMA,NA,818,1959-02-15,,
OSWALDO,NA,MORA,NA,1952,NA,,
OSWALDO,NA,PASSADORE,NA,3370,1966-11-27,,
OTTO,NA,FERNANDEZ,NA,535,1990-02-15,,
OVIDIO,NA,FERNANDEZ,RIOS,536,1952-03-03,,
PABLO,ESTEBAN,CARAM,MURILLO,3852,NA,1957-12-12,
PABLO,G.,RIOS,NA,1188,1934-06-07,,
PABLO,MA.,MINELLI,NA,1948,1927-03-10,1893-06-02,2
PABLO,MARIA,MINELLI,NA,1948,NA,1893-06-02,2
PABLO,NA,ABDALA,NA,1453,2015-02-15,1966-07-14,
PABLO,NA,AMORIN,NA,1477,1932-02-23,,
PABLO,NA,ANDRADE,NA,1480,NA,,
PABLO,NA,BLANCO,ACEVEDO,1566,1922-12-11,,
PABLO,NA,CARAM,NA,3852,NA,1957-12-12,
PABLO,NA,DA SILVEIRA,SILVEIRA,2577,2020-03-01,,
PABLO,NA,DE LOS SANTOS,LOS SANTOS,3275,2015-03-01,,
PABLO,NA,DIAZ,NA,2435,2015-03-01,,
PABLO,NA,FERRER,NA,1776,NA,,
PABLO,NA,GARCIA,PINTOS,2583,1985-03-01,1942-01-14,
PABLO,NA,GONZALEZ,NA,1825,2015-02-15,,
PABLO,NA,MARTINEZ,NA,3024,2015-03-01,,
PABLO,NA,MAZZONI,NA,2351,2010-02-15,1961-01-06,
PABLO,NA,MIERES,NA,927,2020-03-01,1959-07-30,
PABLO,NA,MORATORIO,NA,2485,1964-06-04,,
PABLO,NA,OLIVERA,NA,2328,2015-03-01,,
PABLO,NA,OTERO,NA,1024,1972-12-26,,
PABLO,NA,PEREZ,NA,927,2010-02-15,,
PABLO,NA,PIEDRA,CUEVA,1094,1917-02-15,,
PABLO,NA,PONCE,NA,3203,2015-03-01,,
PABLO,NA,RIOS,NA,1188,1932-02-23,,
PABLO,NA,SILVEIRA,NA,2577,2015-03-01,,
PABLO,NA,SUAREZ,NA,2705,2015-03-01,,
PABLO,NA,VIANA,NA,2435,2020-02-15,,
PANTALEON,NA,ASTIAZARAN,NA,133,1962-11-25,1895-09-05,
PATRICIA,NA,AYALA,NA,2297,2015-02-15,1966-08-25,
PATRICIA,NA,BERMUDEZ,NA,2940,2010-03-01,,
PATRICIA,NA,MARTIN,NA,3089,2015-03-01,,
PATRICIA,NA,ROMERO,NA,2703,2010-03-01,,
PATRICIO,NA,MENENDEZ,NA,2917,2010-03-01,,
PAULO,NA,RODRIGUEZ,NA,2099,2015-03-01,,
PEDRO,A.,CIGANDA,NA,351,1923-02-15,,
PEDRO,A.,GONZALEZ,NA,3486,1932-02-23,,
PEDRO,B.,BERRO,NA,2478,1959-03-01,,
PEDRO,C.,ESCUDER,NA,495,1902-02-15,,
PEDRO,C.,RODRIGUEZ,NA,2443,1915-03-02,,
PEDRO,ERASMO,CALLORDA,NA,277,1911-11-16,,
PEDRO,H.,MELLO,NA,906,1955-09-13,,
PEDRO,J.,ETCHEMENDY,NA,511,1924-02-17,,
PEDRO,M.,CASAL,NA,314,1941-03-25,,
PEDRO,M.,CHIESA,NA,3869,1972-02-15,1912-03-07,
PEDRO,MARIA,CHIESA,NA,3869,1959-02-15,1912-03-07,
PEDRO,MARIA,MACEDO,NA,842,1953-09-26,,
PEDRO,ORLANDO,LEMES,NA,3751,1990-02-15,1935-10-19,
PEDRO,P.,MEDINA,NA,902,1934-05-28,,
PEDRO,W.,CERSOSIMO,NA,1651,NA,1921-07-30,
PEDRO,NA,ALFONSO,NA,32,1968-09-10,,
PEDRO,NA,ANTONACCIO,NA,3591,1955-02-15,1920-12-30,
PEDRO,NA,BONINO,NA,375,1986-06-02,,
PEDRO,NA,BORDABERRY,NA,2390,2015-02-15,1960-04-28,
PEDRO,NA,CASARAVILLA,Y VIDAL,316,1905-02-15,,
PEDRO,NA,CERSOSIMO,NA,1651,1971-06-03,1921-07-30,
PEDRO,NA,CHOUHY,TERRA,347,1951-02-15,1911-07-08,1
PEDRO,NA,COSIO,NA,375,1933-08-14,1873-10-03,
PEDRO,NA,CRUZ,NA,460,2015-03-01,,
PEDRO,NA,DETJEN,NA,1720,NA,1901-01-31,
PEDRO,NA,DIAZ,NA,460,1911-02-15,,
PEDRO,NA,ETCHEGARAY,NA,509,1902-02-08,,
PEDRO,NA,ETCHEGARAY,NA,4129,2019-06-30,,
PEDRO,NA,GARCIA,PALMA,620,1920-02-15,,
PEDRO,NA,GUTIERREZ,NA,713,1998-10-14,,
PEDRO,NA,HERNANDEZ,NA,724,1995-02-15,,
PEDRO,NA,INVERNIZZI,NA,3555,1938-06-19,,
PEDRO,NA,IRIGOIN,NA,2368,2020-02-15,,
PEDRO,NA,IRIGOYEN,OLACHEA,3611,1955-02-15,,
PEDRO,NA,MAGNONE,NA,852,1945-11-12,,
PEDRO,NA,MANINI,RIOS,864,1940-08-01,1879-09-21,
PEDRO,NA,MARTINS,MARIN,884,1951-02-15,,
PEDRO,NA,ORIBE,NA,1007,1914-02-15,,
PEDRO,NA,PEREZ,STEWART,2026,NA,1957-09-08,
PEDRO,NA,PIRIZ,LEDESMA,1106,NA,,
PEDRO,NA,ROMERO,NA,1361,2015-03-01,,
PEDRO,NA,ROSA,GIFFUNI,3451,1926-02-13,,
PEDRO,NA,SALDUN,NA,3717,1967-02-15,,
PEDRO,NA,SARAVIA,NA,2141,2010-02-15,,
PEDRO,NA,SERE,NA,1274,NA,,
PEDRO,NA,SUAREZ,LORENZO,4099,1995-03-07,1930-01-16,
PEDRO,NA,SUAREZ,NA,4099,2010-03-01,,
PEDRO,NA,SUAREZ,NA,4102,2015-03-01,,
PEDRO,NA,TERRA,GALLINAL,2204,NA,,
PEDRO,NA,TOLEDO,NA,1361,1992-07-30,,
PEDRO,NA,TORTEROLO,NA,1365,1971-09-08,,
PEDRO,NA,VAZ,NA,460,2009-08-31,,
PEDRO,NA,ZABALZA,ARROSPIDE,4123,1959-03-01,1913-07-12,
PEDRO,NA,ZABALZA,NA,4123,1972-02-15,1913-07-12,
PEDRO,NA,ZABALZA,NA,4124,1951-02-15,1913-07-12,
PETRONA,NA,RAMIREZ,NA,3415,1962-11-25,,
PIEDAD,NA,BARAIBAR,NA,160,1959-06-30,1906,1
PILAR,NA,CABRERA,NA,271,1917-02-15,,
PILAR,NA,DE,AMORES ,2673,2015-03-01,1963-04-12,
PIO,R.,CAMBIASSO,NA,280,1938-05-25,,
POLIDORO,NA,PEREIRA,Y ALVARIZA,1074,1912-12-19,,
POMPILIO,NA,GARCIA,NA,623,1951-02-15,,
PRIMAVERA,NA,DETJEN,NA,455,1971-06-15,1944-11-20,
QUINTO,NA,BONOMI,NA,235,1931-09-16,1892-11-26,
RAFAEL,E.,PAZOS,NA,1053,1959-02-15,,
RAFAEL,S.,TOGNOLA,NA,1359,1963-03-05,,
RAFAEL,NA,BATLLE,PACHECO,183,1932-02-17,1887-12-02,
RAFAEL,NA,FERNANDEZ,NA,3030,2019-10-27,,
RAFAEL,NA,MENDEZ,RODRIGUEZ,1939,NA,,
RAFAEL,NA,MICHELINI,NA,925,2015-02-15,1958-10-30,
RAFAEL,NA,MUNIZ,NA,3123,2015-03-01,,
RAFAEL,NA,PAZOS,NA,1053,1932-02-23,,
